Year,Week,Ranking,TV,backdrop_path,first_air_date,genre_ids,id,name,origin_country,original_language,original_name,overview,popularity,poster_path,vote_average,vote_count
2020,51,8,Love Again,NA,2002-01-26,,195800,Love Hina Again,,ja,ラブひな Again,"Keitaro and Naru have begun college life at Tokyo University! After a long period of studying, bizarre happenings, random trips, and misunderstanding upon misunderstanding, their dream has finally come true! However, their feelings for each other are still a little muddled. And just when Naru decides to get things out in the open once and for all, Keitaro disappears on an archaeological dig! With Naru's old flame Seta! And as if that's not enough to cause trouble at the Hinata Apartments, a new manager has been selected to run the place during Keitaro's absence. Kanako, Keitaro's sister, has a lot of ideas about how things should be done and begins making changes. But while Keitaro was laid back and easy going, Kanako believes in rules and discipline. Will anyone survive Hinata Boot Camp?",0.621,/tuWiJg7VhMYGIa2eKdF31tM5rrs.jpg,6,1
2020,51,8,Love Again,/nhaS9MRDUVq3FwVs2Als3TCGxn0.jpg,2010-04-22,,84076,Dosokai,,ja,同窓会,"Housewife Miyazawa Tomomi, her husband out of a job, loses her treasured home as her family is forced to do with less during the recession. Her one ray of sunshine is her upcoming middle school class reunion, where she hopes to meet old friends as well as old flames. The class reunion, however, turns out to be more of turning point not only for her but for the others as well. Just how will these four people's lives change after their class reunion...",0.845,/n7yAilbTyNOfC0vD9kjLCWuoZYZ.jpg,0,0
2020,51,8,Love Again,/kcE0oKf6Lt5bYriMLJyEeyXhJ2i.jpg,2000-04-19,,30992,Love Hina,,ja,ラブひな,"Keitaro and his childhood sweetheart make a promise to be accepted at and to meet each other at the prestigous Toudai University before she moved out of his life. About a decade later, Keitaro has become an artist and a daydreamer, having ranked 27th from the last in the national practice exam. When his grandmother leaves the all-girls dormitory, he becomes the residential manager and soon meets up with two Todai applicants who may have been that sweetheart, since he`s forgotten her name. Then there the other tenants like young Shinobu who was in despair until Keitaro helped her, Motoko the swordsmaster who sees men as evil distractions, Su Kaolo the genius child inventor and the sneaky Kitsune.",10.361,/c8V0gxvi0824hsLAKaMZdC6ZX70.jpg,6.8,34
2020,51,8,Love Again,/oCxltzhFBn0MpYrhVr1VeEvPI46.jpg,2015-02-22,,156637,转身说爱你,,zh,转身说爱你,,0.602,/r1WfcRsv4wxx6De7bYLXylEWe1D.jpg,0,0
2020,52,6,My Love From Another Star,/ayOqM9CJxqB3ChvR6pNSYqe02Sn.jpg,2013-12-18,,60957,My Love From Another Star,,ko,별에서 온 그대,"Do Min Joon is an otherworldly beauty, literally. After crash landing on Earth 400 years ago, Min Joon has diligently observed humans for centuries, ultimately coming to cynical conclusions. On top of being a super babe, Min Joon's got enhanced vision, hearing and agility — all the more reason to believe he's superior to everyone on Earth. That is, until he pursues the beautiful actress Cheon Song Yi for a romance out of this world.",31.064,/zLSzBDDHgNJz63zhXC8o1ngx8Uz.jpg,8.4,653
2020,52,6,My Love From Another Star,/oBqc6H80QvsJY9qOonVdBtWW9KA.jpg,2019-09-17,,93814,My Love From Another Star,,th,ลิขิตรักข้ามดวงดาว,"An alien named Achira who comes to Earth for research, sees a woman in trouble and decides to save her. His heroic action gets him stranded on Earth for 300 years as he was late returning to the spaceship and it left without him. With only three months left before his long-awaited departure, he meets actress Falada and realises that she is the woman he saved all those years ago. Will Achira choose to return to his planet or stay on Earth after finding himself developing feelings for the famous actress?",1.248,/pSv4ClZhdZrCyvXOIHxBQT1FzYq.jpg,9,2
2020,52,7,Love Again,NA,2020-03-10,,40100,Lets Love Again,,ko,Lets Love Again,"Love and Again is a Hong Kong modern drama series produced by TVB starring Alex Fong, Sonija Kwok, Moses Chan, Michael Tse and Fiona Yuen. It was filmed from 2001 to 2002 and premiered overseas in November 2002. Then, it premiered on TVB Pay Vision on 29 March 2004 and ended on 23 April 2004. Later, it premiered on TVB Jade on 1 March 2011 and ended on 26 March.",1.796,/2TUlgWI4WGKlAXC3MFbwh97uMQx.jpg,0,0
2020,52,7,Love Again,NA,NA,,32438,Love Me Again,,en,Love Me Again,"Love Me Again is the 9th installment of the Precious Hearts Romances Presents television series. The series stars Johan Santos, Cathy Remperas, Valerie Concepcion and Tom Rodriguez.",0.6,NA,0,0
2020,52,7,Love Again,NA,2004-01-29,,36843,Love And Again,,en,Love And Again,,0.6,NA,0,0
2020,52,7,Love Again,/7Z7qOR2WKh1J1vjo3JOVPEUqGhn.jpg,2016-11-28,,68880,First Love Again,,ko,"다시, 첫사랑","Lee Ha Jin (Myung Se Bin) is a woman who had forgotten memories of her first love. Meanwhile, Cha Do Yoon (Kim Seung Soo) is a man who is trapped in the memories of his first love. Two of them meet again after 8 years.",4.003,/4XsjHpEJYknUKx47S18dCS0xYV5.jpg,8,1
2020,52,7,Love Again,/xsBJxc4p3eYEkizshPvrcY33nUl.jpg,2021-07-29,,129128,First Love Again,,zh,循环初恋,"In the year 2019, eminent physicist Ye You Ning travels back to his hometown in China from abroad after many years to take care of his ailing grandfather. However, after a thunderstorm, he finds himself transported back to his school days as a student in the year 2006. He discovers that the secret of his time travel lies in the mobile phone of Xia Wen Xi, his optimistic and sunny deskmate. As he attempts to go back to his original timeline by communicating with Xia Wen Xi through the phone and manipulating events in the past, he gets to relive his life in various situations, goes through regrets, and gets to know the gravity of the choices he had made and the true worth of the people he met, including Xia Wen Xi and his old classmates whom he had failed to cherish.",2.579,/7bOtJgzw9BxH33IsywaK8qK4QZh.jpg,7,1
2020,52,7,Love Again,/jM0WLLtBUXHJNUqy7dcwQYUgOnS.jpg,2012-04-25,,98079,Love Again,,ko,러브 어게인,"The story begins when men and women in their mid-40s meet each other again after 30 years, in a class reunion set up by a former classmate. With their current life hidden, they all enjoy the reunion and return to their respective lives, only to find out that two of the members begin to meet frequently, causing old flames to spark again and turn into a dangerous love affair. The struggles between families and burdens of reality are described in detail, but as they solve the mystery, the friendships and love between them remain unchanged after a number of conflicts and reconciliations. The story depicts the solitude and the pain of middle age in modern life which forces the responsibility of parenthood and spouses on them and provides a chance to look back on the lives they unknowingly abandoned long ago.",1.223,/dyhvh3yf5kG133t4wXfdHgES8Tf.jpg,8,1
2020,52,7,Love Again,/jXQNxaPDYPCP7DScEoRqHX3VWXY.jpg,2015-02-10,,62630,Love Once Again,,tr,Aşk Yeniden,"Zeynep gets married to a man whom her family does not approve and goes to the U.S.A to live there. She gives a birth to a baby boy but when her marriage does not go well she decides to return to Turkey as devastated. Fatih, on the other hand, comes from a rich family and goes to the U.S.A. to study. But, he does not find what he has expected and decides to go back to Turkey. These two people from different backgrounds come across to each other at the same flight to Turkey. They make a marriage agreement on the flight. Fatih wants Zeynep to pretend his wife because his family forces him to get married to Irem. He wants his freedom back. Zeynep, on the other hand, does not want to ask help from her family so, she accepts Fatih’s offer.",25.785,/lk79mf1sGv6qZnOugBS8HlB7pA.jpg,8.4,7
2020,52,7,Love Again,/alZOkSms1FKF00I0vonrs4j5pDv.jpg,2014-01-06,,98074,"Can We Fall in Love, Again?",,ko,우리가 사랑할 수 있을까,"Jung Wan, Sun Mi, and Ji Hyun were high school classmates. It's been 20 years since graduation and as they turn 39, the three friends are leading completely different lives, although they are as close as sisters. Jung Wan was the first to get married but is now divorced, while Sun Mi chose a career over marriage and is now a successful interior designer, but is desperately lonely. Ji Hyun married a successful businessman and seems to be a good wife and mother, but feels like she is dying inside. What happens when love comes knocking on their doors once again? Jung Wan tries to throw herself into work to forget her ex but meets a new man. Sun Mi is desperate to get married before she turns 40. Ji Hyun, tired of her dull marriage, reunites with her first love who tempts her heart once more. Love has come once again to these three women in their late 30s. Can they fall in love again?",3.06,/eorj7RFkEmNMddQPMQpJacg1ouA.jpg,8,1
2020,52,7,Love Again,NA,1998-04-16,,36122,Love Again,,ja,ラブ・アゲイン,,0.6,NA,0,0
2020,52,7,Love Again,/pweX5o0ClXgnBPuuLH21744J6F6.jpg,2022-02-11,,157313,"First Love, Again",,ko,첫사랑 만 세번째,"The popular web novelist Yeon Seok has one big secret. He has been living for 300 years in order to achieve his first love. He is searching for his first love, Ha Yeon, who suddenly appears in front of him as a 25-year-old man. Yeon Seok, who never thought his first love would be reborn as a man, pushes Ha Yeon away at first. However, because Ha Yeon is Yeon Seok's editor at Sin Bi books, Yeon Seok can’t escape Ha Yeon and they naturally grow closer over time.",1.411,/x5maoIlrWoYjxUmuidTrXYcdWUC.jpg,6,1
2020,52,7,Love Again,/6s9k34LQUVdtV9DgqbEFlaOV92U.jpg,2020-04-24,,102445,Why Would We Fall in Love Again?,,en,ونحب تاني ليه,"The story revolves around Ghalia, who has problems with her husband, the famous director - Abdullah - and they separate from each other, then he meets Murad by chance at one of the parties and admires her, so he tries to approach her, but she is afraid of going through a failed emotional experience again.",1.311,/tWrchOHb1qUF9cse6hMJPW72ZL0.jpg,7.5,2
2020,52,7,Love Again,/uU60TDD7qvk2C9uwsBaoiVNbVzs.jpg,1997-07-11,,37021,A Forever Love,,ja,最後の恋,"One summer night, sixth-year medical student Natsume Toru is propositioned by Shinozaki Aki. He coldly brushes her off and tells her to look for someone with money. Several days later, while on duty at Keiyu University Hospital, Toru comes across Aki once more. It turns out that she is the sister of Shinozaki Jun, Toru's first official patient. Jun is waiting for a costly operation and in order to pay for it, Aki has been forced to sell herself on the streets. Toru falls in love with Aki, but will he be able to take her off the streets and more importantly, convince her that she deserves his love?",1.708,/sa8ylcYGsOnJjo0pg7GCmA1hbMF.jpg,0,0
2020,52,7,Love Again,/6rWgkLv7x6CjUxIBcYdvKXaf9Az.jpg,2021-12-06,,153205,Love Once Again,,zh,谈什么恋爱啊,"When love and bread become conflicts, what will you choose? Lin Nuan Nuan dreams of becoming a professional manager, but when her relationship fails, she chooses to concentrate on her efforts and puts the option of ""falling in love"" out of her life plan. Shi Guang, Lin Nuan Nuan's childhood friend, his father's irresponsibility to the family, during that day, Lin Nuan Nuan was the first person in his life can make him feel the warmth. Therefore, his only target is to realize her dream. Finally, with Lin Nuan Nuan's encouragement, he started to face what he really want. But, taking the first step in pursuing the dream meant he have to separate from Lin Nuan Nuan. Mei Jing, a “Money Worshiper” who can put a price tag on love; Liang Cheng, a “Boy who does not grow up” in love; these young peoples have their own confusion about love and life, and in the process of staggering, they gain strength in each other and embark on the path of dreams together.",3.905,/w8t5XbzPXk3TZ6PsVyWOu69TqM0.jpg,6.9,104
2020,52,7,Love Again,/eNHr8NtvNa55yddNSKb7G02WYAC.jpg,1992-05-21,,82247,Macross II: Lovers Again,,ja,超時空要塞マクロスII -Lovers Again-,"A.D. 2089 - 80 years have passed since Space War I changed the lives of both human and Zentraedi races. Both races are at peace on Earth when a new alien race called the ""Marduk"" appear within the Solar System. While covering the first battle between the U.N. Spacy and the Marduk fleet, SNN rookie reporter Hibiki Kanzaki discovers Ishtar, an ""Emulator"" that enhances the Marduk's combat abilities through singing. Hibiki brings Ishtar to Earth to teach her the values of life and culture. Together with ace Valkyrie pilot Silvie Gena, Hibiki and Ishtar must find a way to save Earth from total destruction at the hands of the Marduk leader Ingues.",1.848,/66K2y79lk9joxDMSXsJyOuaGBlE.jpg,6,4
2020,52,7,Love Again,/hiIDSTiM1kWI1twN9HJFXcPiZVn.jpg,2016-05-06,,128781,"Tomorrow, I'll Surely Love You Again.",,ja,明日もきっと君に恋をする。,"Shota meets Yuki at an art gallery by chance. She seems like his ideal girl, and everything seems perfect. Two people are attracted and fall in love ... However, it seems that the ideal girl who appeared before Shota had repeated the day they met (March 31, 2016) a number of times in order to get closer to him. Will they manage to stay together?",0.897,/uAH3Tfo4AfC0j4ARBTQoUyxxRsp.jpg,0,0
2020,52,7,Love Again,NA,2004-05-31,,22811,Loving Again,,es,Amar Otra Vez,,0.872,NA,0,0
